,order_id,order_price_total
1502,305707,71.99
1503,305715,35.0
1504,305718,189.99
1505,305720,11.97
1506,305725,129.99
1507,305727,19.98
1508,305728,59.99
1509,305729,83.99
1510,305736,279.98
1511,305742,339.98
1513,305755,248.98000000000002
1514,305762,413.98
1515,305766,29.99
1516,305767,14.99
1517,305768,667.96
1518,305770,51.98
1519,305771,62.99
1520,305772,19.99
1521,305774,17.99
1522,305775,842.98
1523,305778,119.98
1524,305782,103.99
1525,305789,148.99
1526,305792,59.99
1527,305805,284.99
1528,305806,24.99
1529,305808,204.98
1530,305815,37.98
1531,305820,19.99
1532,305822,69.99
1533,305831,125.99
1534,305836,9.0
1535,305837,34.99
1536,305838,225.98
1537,305839,482.0
1538,305842,35.0
1539,305848,196.99
1540,305853,6.99
1541,305861,920.98
1542,305864,53.71
1543,305869,103.99
1544,305874,45.45
1545,305876,148.99
1546,305878,34.98
1547,305883,44.98
1548,305885,59.9
1549,305886,119.99
1550,305887,89.98
1551,305895,67.99
1552,305896,41.99
1553,305898,39.99
1555,305907,49.99
1556,305911,25.99
1557,305920,29.99
1558,305922,12.99
1559,305923,19.99
1560,305926,9.99
1561,305929,539.99
1562,305930,4.99
1563,305936,255.99
1564,305937,69.99
1565,305945,16.99
1566,305946,671.98
1567,305948,7.99
1568,305956,21.99
1569,305959,159.99
1570,305964,82.99
1571,305966,65.99
1572,305967,94.99
1573,305973,1237.97
1574,305987,9.0
1575,305990,46.99
1576,305993,70.99
1577,306000,12.99
1578,306002,36.97
1579,306005,16.99
1580,306006,19.99
1581,306009,148.99
1582,306014,49.99
1583,306015,19.99
1584,306016,15.99
1585,306019,23.98
1586,306024,22.99
1587,306025,264.98
1588,306027,112.99
1589,306030,82.99
1590,306037,61.97
1591,306040,64.99
1592,306043,52.99
1593,306046,49.9
1594,306053,64.97
1595,306054,19.98
1596,306055,54.97
1597,306056,499.0
1598,306057,185.99
1599,306061,64.99
1600,306062,864.99
1601,306063,29.979999999999997
1602,306068,59.99
1603,306070,19.99
1604,306072,12.99
1605,306081,9.0
1606,306083,14.04
1607,306092,17.99
1608,306106,29.99
1609,306107,14.49
1610,306109,19.99
1611,306113,52.99
1612,306114,64.99
1613,306115,112.28
1614,306116,17.99
1615,306117,28.48
1616,306118,59.0
1617,306122,86.97
1618,306126,52.99
1619,306128,8.99
1620,306133,400.99
1621,306135,785.98
1622,306136,62.99
1623,306137,118.99
1624,306141,129.99
1625,306142,158.95999999999998
1626,306143,94.99
1627,306152,59.89
1628,306157,54.99
1629,306158,79.99
1630,306163,29.99
1631,306164,155.99
1632,306165,89.99
1633,306169,29.99
1634,306170,32.99
1635,306172,29.99
1636,306178,12.99
1637,306183,37.8
1638,306196,69.99
1639,306204,73.97999999999999
1640,306216,10.9
1641,306220,54.99
1642,306223,265.98
1643,306226,19.99
1644,306227,769.0
1645,306228,76.99
1646,306237,29.99
1647,306241,125.99
1649,306245,174.98000000000002
1650,306246,14.99
1651,306250,79.0
1652,306251,5.99
1653,306254,139.99
1654,306255,94.99
1655,306256,99.99
1656,306259,19.99
1657,306261,319.98
1658,306265,9.99
1659,306272,60.980000000000004
1660,306274,35.99
1661,306278,48.99
1662,306282,79.99
1663,306291,82.99
1664,306294,14.99
1665,306295,46.99
1666,306296,79.99000000000001
1667,306297,35.99
1668,306298,99.99
1669,306303,34.98
1670,306304,39.0
1671,306310,158.99
1672,306313,194.99
1673,306314,87.99
1674,306317,82.99
1675,306320,49.99
1676,306334,52.97
1677,306335,61.99
1678,306337,82.99
1679,306343,186.99
1680,306352,15.98
1681,306358,34.99
1682,306359,35.98
1684,306371,228.98000000000002
1685,306374,19.99
1686,306380,189.99
1687,306381,52.99
1688,306386,31.99
1689,306389,49.99
1690,306392,19.99
1691,306401,99.99
1692,306402,220.98
1693,306420,70.99
1694,306421,54.980000000000004
1695,306423,586.97
1696,306424,30.24
1697,306426,97.28
1698,306434,26.979999999999997
1699,306436,161.20000000000002
1700,306439,129.99
1701,306440,52.98
1702,306441,76.99
1703,306442,287.99
1704,306445,16.99
1705,306452,59.900000000000006
1706,306456,25.979999999999997
1707,306457,473.99
1708,306459,438.98
1709,306460,37.98
1710,306463,49.99
1711,306464,579.99
1712,306466,579.99
1713,306471,68.59
1714,306475,12.99
1715,306483,579.99
1716,306490,176.98
1717,306493,188.99
1718,306496,449.99
1719,306501,121.96
1720,306504,12.99
1721,306510,70.99
1722,306513,41.97
1723,306515,155.99
1724,306516,79.99
1725,306525,19.98
1726,306527,623.96
1727,306532,54.99
1728,306533,36.99
1729,306538,54.99
1730,306540,21.99
1731,306541,274.98
1732,306543,79.98
1733,306550,136.99
1734,306553,88.42
1735,306557,153.99
1736,306559,107.97999999999999
1737,306560,188.99
1738,306561,12.99
1739,306563,107.43
1740,306569,579.99
1741,306570,49.9
1742,306572,17.99
1743,306585,29.99
1744,306587,94.99
1745,306593,924.74
1746,306596,19.99
1747,306601,159.99
1748,306605,116.16
1749,306622,39.59
1750,306623,18.99
1751,306632,259.99
1752,306636,5.99
1753,306637,67.96
1754,306638,259.99
1755,306639,39.99
1756,306644,19.99
1757,306648,121.99
1758,306652,54.99
1759,306654,302.99
1760,306655,104.96
1761,306657,59.99
1762,306659,19.99
1763,306661,99.99
1764,306662,14.99
1765,306665,64.99
1766,306667,9.99
1767,306670,22.99
1768,306677,208.96999999999997
1769,306679,12.99
1770,306683,155.99
1771,306685,59.980000000000004
1772,306691,41.99
1773,306697,276.99
1774,306699,32.99
1775,306701,67.99
1776,306702,79.98
1777,306706,29.99
1778,306709,769.0
1779,306715,59.99
1780,306716,159.99
1781,306718,757.99
1782,306719,29.99
1783,306721,54.99
1784,306722,71.99
1785,306728,175.98
1786,306732,59.99
1787,306738,21.979999999999997
1788,306742,123.99
1789,306751,32.9
1790,306752,44.96
1791,306758,52.99
1792,306762,9.99
1793,306766,462.98
1794,306772,79.99
1795,306786,19.98
1796,306788,412.99
1797,306793,79.99
1798,306796,148.99
1799,306804,34.99
1800,306813,42.99
1801,306816,34.99
1802,306817,46.86
1803,306820,59.98
1804,306825,485.99
1805,306830,19.99
1806,306832,123.99
1807,306833,32.9
1808,306839,59.0
1809,306847,15.99
1810,306859,134.25
1811,306863,10.99
1812,306869,22.99
1813,306873,94.99
1814,306880,79.18
1815,306882,29.99
1816,306883,54.99
1817,306884,54.95
1818,306885,52.99
1819,306886,194.99
1820,306893,10.99
1821,306902,34.99
1822,306903,111.98
1823,306916,17.99
1825,306930,9.99
1826,306938,59.99
1827,306955,28.99
1828,306966,94.99
1829,306976,16.99
1830,306985,129.99
1831,306987,39.98
1832,306988,42.99
1833,306995,889.99
1834,307007,24.98
1835,307010,29.99
1836,307012,107.98
1837,307029,59.99
1838,307032,293.98
1839,307033,19.98
1840,307036,469.0
1841,307039,178.98000000000002
1842,307043,97.98
1843,307049,4.99
1844,307050,439.98
1845,307054,259.99
1846,307057,54.99
1847,307060,94.99
1848,307065,17.99
1849,307067,19.99
1850,307074,321.97
1851,307076,416.99
1852,307080,17.99
1853,307082,469.0
1854,307083,262.0
1855,307084,59.99
1856,307085,83.99
1857,307090,69.99
1858,307093,36.99
1859,307094,104.0
1860,307100,412.99
1861,307107,262.54
1862,307109,419.99
1863,307111,19.99
1864,307112,622.97
1865,307114,31.99
1866,307117,108.99
1867,307118,64.98
1868,307121,162.98000000000002
1869,307125,363.99
1870,307126,54.99
1871,307128,249.94
1872,307132,482.0
1873,307135,12.99
1874,307137,91.94999999999999
1875,307139,19.99
1876,307143,100.97999999999999
1877,307146,123.99
1878,307154,45.0
1879,307157,144.99
1880,307158,20.66
1881,307178,68.99
1882,307179,29.979999999999997
1883,307182,29.97
1884,307190,9.99
1885,307191,169.99
1886,307194,12.99
1887,307201,80.99
1888,307204,203.96999999999997
1889,307207,39.99
1890,307209,314.99
1891,307214,54.99
1892,307215,36.99
1893,307219,19.99
1894,307221,59.99
1895,307223,183.98
1896,307230,21.99
1897,307238,39.97
1898,307240,469.99
1899,307241,15.48
1900,307245,39.91
1901,307246,159.99
1902,307250,469.0
1903,307252,44.97
1904,307254,125.99
1905,307255,71.97
1906,307256,57.97
1907,307257,129.98
1908,307261,39.99
1909,307279,59.0
1910,307281,49.99
1911,307287,16.8
1912,307288,469.0
1913,307293,70.99
1914,307296,28.99
1915,307299,469.0
1916,307300,19.99
1917,307304,49.99
1918,307308,102.99
1919,307326,34.99
1920,307327,14.99
1921,307338,64.98
1922,307339,99.99
1923,307340,479.98
1924,307343,17.99
1925,307345,125.61
1926,307346,59.0
1927,307348,70.99
1928,307359,89.99
1929,307364,11.99
1930,307365,914.99
1931,307367,753.97
1932,307369,118.99
1933,307378,90.96999999999998
1934,307380,74.9
1935,307393,29.99
1936,307394,26.979999999999997
1937,307405,84.99
1938,307413,123.99
1939,307415,36.99
1940,307423,17.99
1941,307424,52.99
1942,307429,29.99
1943,307433,439.39
1944,307434,266.99
1945,307440,326.98
1946,307443,45.99
1947,307448,79.99
1948,307453,469.0
1949,307456,139.99
1950,307457,27.259999999999998
1951,307467,64.99
1952,307468,48.32
1953,307469,79.98
1954,307471,47.99
1955,307472,146.99
1956,307473,79.99
1957,307481,17.99
1958,307482,39.99
1959,307488,29.99
1960,307490,194.99
1961,307495,679.0
1962,307497,94.99
1963,307500,164.99
1964,307504,490.98
1965,307505,9.99
1966,307506,35.99
1967,307513,142.99
1968,307514,59.99
1969,307522,148.99
1970,307526,155.99
1971,307531,84.98
1972,307534,34.99
1973,307535,112.99
1974,307537,76.17
1975,307539,9.99
1976,307540,154.96
1977,307545,262.99
1978,307546,21.99
1979,307558,545.99
1980,307559,54.99
1981,307560,769.0
1982,307566,269.99
1983,307567,12.99
1984,307570,14.99
1985,307581,23.99
1986,307582,64.98
1987,307585,132.99
1988,307592,539.99
1989,307593,19.99
1990,307596,38.99
1991,307597,54.99
1992,307601,43.92
1993,307603,56.99
1994,307605,330.97
1995,307606,36.99
1996,307607,527.99
1997,307616,116.97999999999999
1998,307618,22.99
1999,307619,499.0
2000,307620,36.99
2001,307622,54.99
2002,307623,29.99
2003,307624,93.98
2004,307628,59.99
2005,307629,48.980000000000004
2006,307633,29.99
2007,307634,9.0
2008,307641,676.98
2009,307643,12.99
2010,307648,19.99
2011,307650,19.99
2012,307651,51.96
2013,307655,59.99
2014,307656,12.99
2015,307659,34.99
2016,307661,79.99
2017,307667,16.99
2018,307669,482.0
2019,307671,77.97
2020,307678,81.98
2021,307682,25.98
2022,307684,9.99
2023,307685,121.99
2024,307706,197.96999999999997
2025,307710,35.97
2026,307712,54.99
2027,307736,460.2
2028,307744,32.9
2029,307753,136.99
2030,307757,17.99
2031,307760,35.0
2032,307768,174.99
2033,307774,52.99
2034,307779,193.99
2035,307788,602.98
2036,307793,35.0
2037,307797,84.97
2038,307802,73.99
2039,307808,36.99
2040,307812,531.67
2041,307816,68.99
2042,307818,469.99
2043,307827,79.98
2044,307831,17.99
2045,307840,119.99
2046,307841,249.98000000000002
2047,307846,120.97999999999999
2048,307847,59.96
2049,307848,19.99
2050,307850,105.98
2051,307851,319.98
2052,307853,109.99
2053,307855,49.99
2054,307856,9.99
2055,307857,487.98
2056,307858,312.99
2057,307861,19.98
2058,307865,12.99
2059,307868,438.98
2060,307886,59.0
2061,307888,54.99
2062,307895,49.96
2063,307900,173.98
2064,307903,32.99
2065,307905,769.0
2066,307908,340.97
2067,307913,19.99
2068,307920,191.98000000000002
2069,307926,19.99
2070,307928,9.99
2071,307930,52.99
2072,307931,262.0
2073,307934,39.96
2074,307935,319.99
2075,307938,142.98
2076,307948,2169.92
2077,307954,9.99
2078,307959,358.99
2079,307961,17.99
2080,307964,174.99
2081,307970,119.98
2082,307972,109.0
2083,307982,14.99
2084,307984,46.99
2085,307986,134.98
2086,307990,109.99
2087,307997,69.0
2088,307999,194.99
2089,308001,159.99
2090,308003,111.99
2091,308005,199.99
2092,308006,188.99
2093,308007,125.99
2094,308008,160.99
2095,308013,171.99
2096,308014,39.99
2097,308016,16.52
2098,308018,58.99
2099,308020,19.99
2100,308023,235.99
2101,308044,399.0
2102,308049,7.99
2103,308053,59.99
2104,308055,171.99
2105,308062,94.99
2106,308064,34.99
2107,308070,70.24
2108,308074,427.99
2109,308077,59.99
2110,308079,88.97999999999999
2111,308080,200.32
2112,308089,63.42
2113,308091,65.99
2114,308107,109.99
2115,308109,126.97999999999999
2116,308112,60.99
2117,308119,178.98
2118,308120,207.98
2119,308134,531.67
2120,308141,206.97
2121,308143,739.99
2122,308154,54.99
2123,308157,9.0
2124,308163,35.0
2125,308168,28.979999999999997
2126,308169,174.99
2127,308173,531.67
2128,308174,129.99
2129,308181,36.99
2130,308188,499.0
2131,308190,169.99
2132,308194,796.99
2133,308199,499.0
2134,308200,5.99
2135,308201,219.99
2136,308210,21.99
2137,308216,12.39
2138,308222,375.98
2140,308227,46.99
2141,308231,70.99
2142,308233,34.99
2143,308234,579.99
2144,308237,19.99
2145,308239,93.99
2146,308245,70.99
2147,308247,144.99
2148,308248,79.99
2149,308251,35.0
2150,308252,56.980000000000004
2151,308265,579.99
2152,308267,9.99
2153,308268,69.99
2154,308269,9.99
2155,308279,14.99
2156,308281,14.99
2157,308287,58.99
2158,308288,25.99
2159,308289,54.99
2160,308290,52.99
2161,308298,32.99
2162,308299,49.58
2163,308302,19.93
2164,308307,29.99
2165,308309,267.99
2166,308312,59.99
2167,308315,59.99
2168,308316,45.97
2169,308319,159.99
2170,308321,69.99
2171,308328,188.99
2172,308330,264.99
2173,308338,52.99
2174,308347,54.99
2175,308351,36.99
2176,308353,19.99
2177,308354,34.99
2178,308356,129.99
2179,308361,14.99
2180,308363,19.98
2181,308370,71.99
2182,308380,59.98
2183,308388,59.99
2184,308392,15.99
2185,308395,47.980000000000004
2186,308397,287.99
2187,308402,51.96
2188,308403,15.99
2189,308406,15.99
2190,308408,15.99
2191,308410,15.99
2192,308418,15.99
2193,308421,47.97
2194,308425,9.99
2195,308427,84.99
2196,308433,17.99
2197,308434,15.99
2198,308435,85.97999999999999
2199,308436,15.99
2200,308438,15.99
2201,308439,15.99
2202,308442,15.99
2203,308444,31.98
2204,308445,68.99
2205,308446,15.99
2206,308447,69.99
2207,308450,15.99
2208,308451,15.99
2209,308454,15.99
2210,308455,69.99
2211,308456,15.99
2212,308459,15.99
2213,308461,31.98
2214,308463,224.99
2215,308467,31.98
2216,308468,15.99
2217,308472,15.99
2218,308475,15.99
2219,308478,15.99
2220,308480,12.99
2221,308486,103.99
2222,308488,15.99
2223,308490,15.99
2224,308493,72.98
2225,308495,15.99
2226,308497,15.99
2227,308505,54.99
2228,308509,609.98
2229,308511,134.25
2230,308515,15.99
2231,308517,28.99
2232,308522,15.99
2233,308523,15.99
2234,308525,39.99
2235,308526,102.94
2236,308527,15.99
2237,308528,15.99
2238,308529,31.98
2239,308532,459.0
2240,308533,15.99
2241,308536,112.99
2242,308547,155.99
2243,308549,225.94
2244,308551,302.99
2245,308561,18.99
2246,308565,15.99
2247,308571,15.99
2248,308572,15.99
2249,308574,15.99
2250,308575,15.99
2251,308576,15.99
2252,308578,132.22
2253,308579,31.98
2254,308582,15.99
2255,308584,15.99
2256,308589,53.97
2257,308590,50.769999999999996
2258,308593,35.0
2259,308599,84.97999999999999
2260,308601,148.99
2261,308603,15.99
2262,308605,44.97
2263,308606,15.99
2264,308608,114.14999999999999
2265,308609,97.98
2266,308610,15.99
2267,308615,15.99
2268,308631,85.97999999999999
2269,308635,40.98
2270,308638,19.99
2271,308640,15.99
2272,308641,15.99
2273,308643,499.0
2274,308646,14.98
2275,308648,31.98
2276,308655,19.99
2277,308658,15.99
2278,308660,77.89
2279,308663,15.99
2280,308666,169.99
2281,308669,45.99
2282,308671,19.99
2283,308672,11.98
2284,308675,69.99
2285,308676,59.0
2286,308677,15.99
2287,308685,177.98
2288,308688,629.0
2289,308689,289.99
2290,308692,47.99
2291,308694,97.97
2292,308704,15.99
2293,308705,15.99
2294,308712,358.99
2295,308717,14.49
2296,308727,15.99
2297,308730,98.98
2298,308732,29.99
2299,308734,189.99
2300,308735,15.99
2301,308736,15.99
2302,308741,15.99
2303,308747,119.0
2304,308748,47.99
2305,308749,205.98000000000002
2306,308751,15.99
2307,308752,70.99
2308,308753,54.99
2309,308757,53.97
2310,308764,148.9
2311,308765,37.98
2312,308769,15.99
2313,308773,17.99
2314,308774,15.99
2315,308779,59.99
2316,308784,179.99
2317,308786,68.0
2318,308787,59.97
2319,308790,35.98
2320,308791,16.99
2321,308792,15.99
2322,308793,218.0
2323,308796,579.99
2324,308798,59.96
2325,308799,342.97
2326,308802,363.99
2327,308813,47.97
2328,308815,16.99
2329,308817,15.99
2330,308820,32.99
2332,308826,59.99
2333,308837,15.99
2334,308839,45.98
2335,308848,563.96
2336,308849,35.99
2337,308852,15.99
2338,308857,19.99
2339,308861,26.98
2340,308865,257.98
2341,308866,169.99
2342,308867,16.99
2343,308872,25.99
2344,308879,112.97999999999999
2345,308881,16.99
2346,308884,15.99
2347,308888,115.97
2348,308894,59.98
2349,308897,15.99
2350,308899,32.99
2351,308902,29.99
2352,308903,15.99
2353,308907,522.96
2354,308909,29.99
2355,308912,74.99
2356,308914,86.99
2357,308916,68.99
2358,308920,114.98
2359,308922,99.99
2360,308923,92.99
2362,308930,259.99
2363,308933,15.99
2364,308942,59.99
2365,308945,36.99
2366,308946,125.99
2367,308960,11.98
2368,308963,34.89
2369,308970,54.99
2370,308971,59.98
2371,308972,15.99
2372,308973,110.97999999999999
2373,308982,3.99
2374,308983,29.99
2375,308984,37.99
2376,308989,189.99
2377,308990,15.99
2378,308991,15.99
2379,308992,17.99
2380,308995,16.99
2381,308996,45.89
2382,309001,19.99
2383,309004,15.99
2384,309006,179.99
2385,309017,44.58
2386,309029,159.99
2387,309031,208.98000000000002
2388,309033,970.98
2389,309045,14.99
2390,309046,870.98
2391,309049,52.99
2392,309050,34.99
2393,309054,159.98
2394,309064,353.98
2395,309067,15.99
2396,309071,52.99
2397,309085,94.97999999999999
2398,309087,15.99
2399,309089,17.99
2400,309090,19.98
2401,309096,15.99
2402,309097,469.0
2403,309115,579.99
2404,309117,45.98
2405,309118,17.99
2406,309120,49.99
2407,309124,15.99
2408,309126,15.99
2409,309128,29.98
2410,309132,264.99
2411,309134,37.98
2412,309152,17.99
2413,309153,33.97
2414,309156,30.98
2415,309160,59.99
2416,309173,52.99
2417,309184,19.99
2418,309185,44.98
2419,309195,10.99
2420,309210,42.97
2421,309218,44.99
2422,309221,56.99
2423,309229,15.99
2424,309233,143.99
2425,309236,408.99
2426,309238,59.99
2427,309239,52.99
2428,309249,34.99
2429,309252,56.97
2430,309259,24.99
2431,309262,172.99
2432,309263,29.82
2433,309268,29.99
2434,309269,49.99
2435,309276,15.99
2436,309277,113.98
2437,309278,14.49
2438,309280,144.99
2439,309282,129.89
2440,309288,469.0
2441,309301,54.99
2442,309303,29.99
2443,309305,25.99
2444,309307,118.99
2445,309311,24.99
2446,309315,25.979999999999997
2447,309316,410.96
2448,309326,146.99
2449,309327,29.99
2450,309330,15.99
2451,309332,67.99
2452,309338,637.25
2453,309359,111.97
2454,309360,264.99
2455,309368,82.64
2456,309372,49.99
2457,309375,94.99
2458,309376,15.99
2459,309384,28.91
2460,309396,49.58
2461,309399,145.97
2462,309404,15.99
2463,309414,9.99
2464,309416,65.99
2465,309423,32.99
2466,309425,459.98
2468,309429,46.98
2469,309431,24.99
2470,309434,717.98
2471,309438,9.99
2472,309446,79.98
2473,309450,26.979999999999997
2474,309454,246.98000000000002
2475,309459,39.99
2476,309461,69.89
2477,309464,464.99
2478,309468,49.99
2479,309470,14.99
2480,309484,59.99
2481,309485,425.99
2482,309488,26.99
2483,309492,22.99
2484,309495,136.99
2485,309497,134.99
2486,309502,31.979999999999997
2487,309504,74.99
2488,309505,59.99
2489,309513,15.99
